ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-06-20,126717.67059211247,-50498.69830830891,333094.15355817886,126712.86097177106,126722.40209338836,13541.603584229804,13541.603584229804,13541.603584229804,13541.603584229804,13541.603584229804,13541.603584229804,0.0,0.0,0.0,140259.27417634227
2025-06-21,126712.55934486125,-51112.85013705829,308495.09140201577,126707.68777015363,126717.35468200364,15780.68602015269,15780.68602015269,15780.68602015269,15780.68602015269,15780.68602015269,15780.68602015269,0.0,0.0,0.0,142493.24536501395
2025-06-22,126707.44809761002,-51927.8866856552,328682.71156067995,126702.54131857364,126712.30153954087,16799.213982031124,16799.213982031124,16799.213982031124,16799.213982031124,16799.213982031124,16799.213982031124,0.0,0.0,0.0,143506.66207964113
2025-06-23,126702.33685035881,-44403.38612082977,329531.2199631733,126697.38149197494,126707.22435971408,16605.991512823195,16605.991512823195,16605.991512823195,16605.991512823195,16605.991512823195,16605.991512823195,0.0,0.0,0.0,143308.32836318202
2025-06-24,126697.2256031076,-44982.09948173535,331960.13885203534,126692.22166537622,126702.1701801514,15244.908539973449,15244.908539973449,15244.908539973449,15244.908539973449,15244.908539973449,15244.908539973449,0.0,0.0,0.0,141942.13414308106
2025-06-25,126692.11435585636,-48297.31990289052,335319.7899877958,126687.05083669708,126697.12768252089,12792.95889537807,12792.95889537807,12792.95889537807,12792.95889537807,12792.95889537807,12792.95889537807,0.0,0.0,0.0,139485.07325123443
2025-06-26,126687.00310860516,-54950.49971085975,336023.5098692841,126681.8906535732,126692.0968844204,9357.300648502845,9357.300648502845,9357.300648502845,9357.300648502845,9357.300648502845,9357.300648502845,0.0,0.0,0.0,136044.303757108
2025-06-27,126681.89186135394,-48969.67415379968,323066.3735462533,126676.73212525334,126687.04196804807,5071.459812894661,5071.459812894661,5071.459812894661,5071.459812894661,5071.459812894661,5071.459812894661,0.0,0.0,0.0,131753.3516742486
2025-06-28,126676.78061410274,-64282.003046335274,314548.94890785206,126671.57359693352,126682.00018962937,90.80316506260995,90.80316506260995,90.80316506260995,90.80316506260995,90.80316506260995,90.80316506260995,0.0,0.0,0.0,126767.58377916535
2025-06-29,126671.6693668515,-76764.7205804538,319940.00908710225,126666.39578638885,126676.96053497145,-5412.573436546007,-5412.573436546007,-5412.573436546007,-5412.573436546007,-5412.573436546007,-5412.573436546007,0.0,0.0,0.0,121259.0959303055
2025-06-30,126666.55811960029,-72736.50043465465,311555.01016830275,126661.19262386263,126671.91981843316,-11255.378809174708,-11255.378809174708,-11255.378809174708,-11255.378809174708,-11255.378809174708,-11255.378809174708,0.0,0.0,0.0,115411.17931042558
2025-07-01,126661.44687234909,-93776.20860768169,299150.21055677754,126656.04148947203,126666.87592026278,-17248.908889485818,-17248.908889485818,-17248.908889485818,-17248.908889485818,-17248.908889485818,-17248.908889485818,0.0,0.0,0.0,109412.53798286327
2025-07-02,126656.33562509785,-83840.07242560378,288445.7028310877,126650.92045043963,126661.79396978999,-23204.898859109326,-23204.898859109326,-23204.898859109326,-23204.898859109326,-23204.898859109326,-23204.898859109326,0.0,0.0,0.0,103451.43676598853
2025-07-03,126651.22437784664,-99556.28415015261,295873.79859203234,126645.77560811375,126656.6841136482,-28941.265820055465,-28941.265820055465,-28941.265820055465,-28941.265820055465,-28941.265820055465,-28941.265820055465,0.0,0.0,0.0,97709.95855779116
2025-07-04,126646.11313059543,-99038.2311783298,289769.9718189528,126640.61650963181,126651.57425750639,-34287.56820734759,-34287.56820734759,-34287.56820734759,-34287.56820734759,-34287.56820734759,-34287.56820734759,0.0,0.0,0.0,92358.54492324784
2025-07-05,126641.00188334422,-98888.52593550272,277292.3435225106,126635.45741114987,126646.4644013646,-39090.01868362008,-39090.01868362008,-39090.01868362008,-39090.01868362008,-39090.01868362008,-39090.01868362008,0.0,0.0,0.0,87550.98319972414
2025-07-06,126635.89063609298,-98128.8473723594,283661.8851506408,126630.2983126679,126641.41817097976,-43215.902703385276,-43215.902703385276,-43215.902703385276,-43215.902703385276,-43215.902703385276,-43215.902703385276,0.0,0.0,0.0,83419.9879327077
2025-07-07,126630.77938884178,-120112.30167148876,275634.48275912815,126625.1113509341,126636.38045477058,-46557.27474799044,-46557.27474799044,-46557.27474799044,-46557.27474799044,-46557.27474799044,-46557.27474799044,0.0,0.0,0.0,80073.50464085134
2025-07-08,126625.66814159056,-106444.9474342956,279660.2552417167,126619.90586465463,126631.34325442852,-49033.82778560607,-49033.82778560607,-49033.82778560607,-49033.82778560607,-49033.82778560607,-49033.82778560607,0.0,0.0,0.0,77591.84035598449
2025-07-09,126620.55689433933,-125928.1532028281,262583.59701381833,126614.76012488647,126626.3060540864,-50594.858051609255,-50594.858051609255,-50594.858051609255,-50594.858051609255,-50594.858051609255,-50594.858051609255,0.0,0.0,0.0,76025.69884273008
2025-07-10,126615.44564708811,-122701.44893948841,260283.6927073206,126609.58282606008,126621.2678303137,-51220.27594644705,-51220.27594644705,-51220.27594644705,-51220.27594644705,-51220.27594644705,-51220.27594644705,0.0,0.0,0.0,75395.16970064107
2025-07-11,126610.33439983691,-105547.47516236876,268557.60414061084,126604.42415441405,126616.206728342,-50920.64381149222,-50920.64381149222,-50920.64381149222,-50920.64381149222,-50920.64381149222,-50920.64381149222,0.0,0.0,0.0,75689.69058834469
2025-07-12,126605.22315258568,-121930.6159515629,255658.29904567284,126599.27050354893,126611.16895787575,-49736.25164471612,-49736.25164471612,-49736.25164471612,-49736.25164471612,-49736.25164471612,-49736.25164471612,0.0,0.0,0.0,76868.97150786956
2025-07-13,126600.11190533446,-112377.26926293035,253148.3702307456,126594.12548180057,126606.12804721118,-47735.27152388361,-47735.27152388361,-47735.27152388361,-47735.27152388361,-47735.27152388361,-47735.27152388361,0.0,0.0,0.0,78864.84038145085
2025-07-14,126595.00065808326,-97333.3532072206,262411.4997510066,126588.96587506552,126601.05352755729,-45011.059707131884,-45011.059707131884,-45011.059707131884,-45011.059707131884,-45011.059707131884,-45011.059707131884,0.0,0.0,0.0,81583.94095095136
2025-07-15,126589.88941083204,-97277.44075342969,286000.32690779923,126583.8343851776,126595.96411059811,-41678.7012220897,-41678.7012220897,-41678.7012220897,-41678.7012220897,-41678.7012220897,-41678.7012220897,0.0,0.0,0.0,84911.18818874234
2025-07-16,126584.7781635808,-107922.35580418586,283844.8353566393,126578.69041655549,126590.86845263556,-37870.914454054,-37870.914454054,-37870.914454054,-37870.914454054,-37870.914454054,-37870.914454054,0.0,0.0,0.0,88713.8637095268
2025-07-17,126579.6669163296,-104185.37300502145,289849.5987920445,126573.51161122216,126585.86392663514,-33733.452121955575,-33733.452121955575,-33733.452121955575,-33733.452121955575,-33733.452121955575,-33733.452121955575,0.0,0.0,0.0,92846.21479437403
2025-07-18,126574.55566907839,-100840.53889403424,293314.4431228523,126568.30464437092,126580.8155633809,-29420.14952806345,-29420.14952806345,-29420.14952806345,-29420.14952806345,-29420.14952806345,-29420.14952806345,0.0,0.0,0.0,97154.40614101493
2025-07-19,126569.44442182715,-91658.69527826925,299564.40525084775,126563.15269954636,126575.7421904551,-25087.78066350779,-25087.78066350779,-25087.78066350779,-25087.78066350779,-25087.78066350779,-25087.78066350779,0.0,0.0,0.0,101481.66375831937
2025-07-20,126564.33317457595,-83124.63943490473,303032.97516090254,126558.01611249406,126570.70937909435,-20890.88737140933,-20890.88737140933,-20890.88737140933,-20890.88737140933,-20890.88737140933,-20890.88737140933,0.0,0.0,0.0,105673.44580316661
2025-07-21,126559.22192732473,-71384.093546809,304751.93877128296,126552.8402412931,126565.65922530474,-16976.746204110565,-16976.746204110565,-16976.746204110565,-16976.746204110565,-16976.746204110565,-16976.746204110565,0.0,0.0,0.0,109582.47572321417
2025-07-22,126554.11068007353,-82094.70903108103,307415.1030719204,126547.66251707838,126560.62212210227,-13480.631900142835,-13480.631900142835,-13480.631900142835,-13480.631900142835,-13480.631900142835,-13480.631900142835,0.0,0.0,0.0,113073.4787799307
2025-07-23,126548.9994328223,-86555.3508179564,302221.33637096116,126542.4814740508,126555.6174303745,-10521.525760854705,-10521.525760854705,-10521.525760854705,-10521.525760854705,-10521.525760854705,-10521.525760854705,0.0,0.0,0.0,116027.47367196759
2025-07-24,126543.88818557108,-65495.5652826128,311653.25937683583,126537.29851313318,126550.5663953151,-8198.40197800734,-8198.40197800734,-8198.40197800734,-8198.40197800734,-8198.40197800734,-8198.40197800734,0.0,0.0,0.0,118345.48620756374
2025-07-25,126538.77693831988,-74855.55002906192,305114.5635754098,126532.10499863434,126545.49589204554,-6587.2056518561185,-6587.2056518561185,-6587.2056518561185,-6587.2056518561185,-6587.2056518561185,-6587.2056518561185,0.0,0.0,0.0,119951.57128646376
2025-07-26,126533.66569106864,-68463.43384546168,311695.1867043222,126526.9408652685,126540.43446173408,-5738.613462346618,-5738.613462346618,-5738.613462346618,-5738.613462346618,-5738.613462346618,-5738.613462346618,0.0,0.0,0.0,120795.05222872202
2025-07-27,126528.55444381743,-75797.39441503976,299092.1088312647,126521.7646352799,126535.37660629029,-5676.6424428487735,-5676.6424428487735,-5676.6424428487735,-5676.6424428487735,-5676.6424428487735,-5676.6424428487735,0.0,0.0,0.0,120851.91200096864
2025-07-28,126523.44319656622,-70185.10524088341,295515.522809563,126516.61404971268,126530.31703536048,-6398.1448634426015,-6398.1448634426015,-6398.1448634426015,-6398.1448634426015,-6398.1448634426015,-6398.1448634426015,0.0,0.0,0.0,120125.29833312362
2025-07-29,126518.33194931499,-79708.71854688093,298378.48331617005,126511.46610690566,126525.30248529995,-7873.1987243162075,-7873.1987243162075,-7873.1987243162075,-7873.1987243162075,-7873.1987243162075,-7873.1987243162075,0.0,0.0,0.0,118645.13322499878
2025-07-30,126513.22070206377,-59613.61236951255,303590.22951477166,126506.29618634294,126520.29584556397,-10046.37468732118,-10046.37468732118,-10046.37468732118,-10046.37468732118,-10046.37468732118,-10046.37468732118,0.0,0.0,0.0,116466.8460147426
2025-07-31,126508.10945481257,-86067.06750161717,309920.69788429927,126501.11512194622,126515.26025116978,-12838.83233215042,-12838.83233215042,-12838.83233215042,-12838.83233215042,-12838.83233215042,-12838.83233215042,0.0,0.0,0.0,113669.27712266216
2025-08-01,126502.99820756135,-66810.03549382283,305044.5916373508,126495.91896692367,126510.22465677556,-16151.172288328467,-16151.172288328467,-16151.172288328467,-16151.172288328467,-16151.172288328467,-16151.172288328467,0.0,0.0,0.0,110351.82591923288
2025-08-02,126497.88696031012,-67896.6807146695,314650.0775098057,126490.71838281263,126505.18906238131,-19866.946885720656,-19866.946885720656,-19866.946885720656,-19866.946885720656,-19866.946885720656,-19866.946885720656,0.0,0.0,0.0,106630.94007458947
2025-08-03,126492.77571305892,-98475.06141982782,282741.00462495186,126485.51861028114,126500.15254242251,-23856.71123081904,-23856.71123081904,-23856.71123081904,-23856.71123081904,-23856.71123081904,-23856.71123081904,0.0,0.0,0.0,102636.06448223988
2025-08-04,126487.6644658077,-88423.51890959898,291138.24500223337,126480.33756807623,126495.09607508732,-27982.479696570816,-27982.479696570816,-27982.479696570816,-27982.479696570816,-27982.479696570816,-27982.479696570816,0.0,0.0,0.0,98505.18476923689
2025-08-05,126482.55321855648,-91007.32516140245,281867.5194776041,126475.18740801056,126490.03543864959,-32102.44023460382,-32102.44023460382,-32102.44023460382,-32102.44023460382,-32102.44023460382,-32102.44023460382,0.0,0.0,0.0,94380.11298395265
2025-08-06,126477.44197130526,-99467.91250774538,281884.15534610307,126470.04378374243,126484.97476056516,-36075.77107056998,-36075.77107056998,-36075.77107056998,-36075.77107056998,-36075.77107056998,-36075.77107056998,0.0,0.0,0.0,90401.67090073528
2025-08-07,126472.33072405405,-98179.57851440102,279027.4441199962,126464.8934593421,126479.91145482565,-39767.40146296873,-39767.40146296873,-39767.40146296873,-39767.40146296873,-39767.40146296873,-39767.40146296873,0.0,0.0,0.0,86704.92926108532
2025-08-08,126467.21947680283,-111972.58154820728,277519.1223960053,126459.7247778744,126474.8481490861,-43052.56038158817,-43052.56038158817,-43052.56038158817,-43052.56038158817,-43052.56038158817,-43052.56038158817,0.0,0.0,0.0,83414.65909521465
2025-08-09,126462.1082295516,-92895.16762039479,273811.34777780983,126454.53174620056,126469.78585294132,-45820.96411717767,-45820.96411717767,-45820.96411717767,-45820.96411717767,-45820.96411717767,-45820.96411717767,0.0,0.0,0.0,80641.14411237394
2025-08-10,126456.99698230039,-110405.05339695544,282072.8135118037,126449.34124086228,126464.71984114574,-47980.50574482861,-47980.50574482861,-47980.50574482861,-47980.50574482861,-47980.50574482861,-47980.50574482861,0.0,0.0,0.0,78476.49123747178
2025-08-11,126451.88573504917,-121419.49114334317,268597.68984385097,126444.15073552399,126459.69274878144,-49460.32564741048,-49460.32564741048,-49460.32564741048,-49460.32564741048,-49460.32564741048,-49460.32564741048,0.0,0.0,0.0,76991.5600876387
2025-08-12,126446.77448779794,-107728.61091498683,278326.34896929975,126438.96023018568,126454.67761916899,-50213.16245279007,-50213.16245279007,-50213.16245279007,-50213.16245279007,-50213.16245279007,-50213.16245279007,0.0,0.0,0.0,76233.61203500787
2025-08-13,126441.66324054674,-116431.84020896214,273072.75302374753,126433.77123932457,126449.65449141459,-50216.90711180777,-50216.90711180777,-50216.90711180777,-50216.90711180777,-50216.90711180777,-50216.90711180777,0.0,0.0,0.0,76224.75612873897
2025-08-14,126436.55199329552,-101203.26334510988,261922.99959357336,126428.58406113157,126444.59939306196,-49475.308706529475,-49475.308706529475,-49475.308706529475,-49475.308706529475,-49475.308706529475,-49475.308706529475,0.0,0.0,0.0,76961.24328676605
2025-08-15,126431.44074604429,-117259.10220362345,263416.23578969185,126423.42874414979,126439.54048823174,-48017.80811656186,-48017.80811656186,-48017.80811656186,-48017.80811656186,-48017.80811656186,-48017.80811656186,0.0,0.0,0.0,78413.63262948242
2025-08-16,126426.32949879309,-115624.95954874912,269478.77112173015,126418.27783089987,126434.47443116087,-45898.5040144078,-45898.5040144078,-45898.5040144078,-45898.5040144078,-45898.5040144078,-45898.5040144078,0.0,0.0,0.0,80527.82548438528
2025-08-17,126421.21825154187,-110502.5701419231,277493.3538460529,126413.12691764998,126429.3971204674,-43194.283915633336,-43194.283915633336,-43194.283915633336,-43194.283915633336,-43194.283915633336,-43194.283915633336,0.0,0.0,0.0,83226.93433590853
2025-08-18,126416.10700429066,-95986.87425281799,268572.0993002601,126407.97600440007,126424.33248718167,-40002.18027963597,-40002.18027963597,-40002.18027963597,-40002.18027963597,-40002.18027963597,-40002.18027963597,0.0,0.0,0.0,86413.9267246547
2025-08-19,126410.99575703943,-101798.96780068759,279904.3122654168,126402.81355638192,126419.26785389593,-36436.03707932183,-36436.03707932183,-36436.03707932183,-36436.03707932183,-36436.03707932183,-36436.03707932183,0.0,0.0,0.0,89974.9586777176
2025-08-20,126405.88450978821,-114307.27935872682,280843.0838463261,126397.62959477058,126414.20680798979,-32622.595020816385,-32622.595020816385,-32622.595020816385,-32622.595020816385,-32622.595020816385,-32622.595020816385,0.0,0.0,0.0,93783.28948897183
2025-08-21,126400.77326253701,-83807.71384660064,278187.6888802415,126392.44563315927,126409.14473625812,-28697.12297112833,-28697.12297112833,-28697.12297112833,-28697.12297112833,-28697.12297112833,-28697.12297112833,0.0,0.0,0.0,97703.65029140867
2025-08-22,126395.6620152858,-93590.12634098895,285173.04415652284,126387.26167154792,126404.1138659639,-24798.73851611184,-24798.73851611184,-24798.73851611184,-24798.73851611184,-24798.73851611184,-24798.73851611184,0.0,0.0,0.0,101596.92349917395
2025-08-23,126390.55076803456,-78688.61861418311,305516.8017543559,126382.07770993658,126399.03798176587,-21065.57142195031,-21065.57142195031,-21065.57142195031,-21065.57142195031,-21065.57142195031,-21065.57142195031,0.0,0.0,0.0,105324.97934608425
2025-08-24,126385.43952078336,-72309.69492053331,293675.44872076326,126376.89374832527,126393.95672122449,-17629.92975072459,-17629.92975072459,-17629.92975072459,-17629.92975072459,-17629.92975072459,-17629.92975072459,0.0,0.0,0.0,108755.50977005876
2025-08-25,126380.32827353214,-86616.72907990191,302471.6317283973,126371.71027130848,126388.89339944116,-14613.629270045627,-14613.629270045627,-14613.629270045627,-14613.629270045627,-14613.629270045627,-14613.629270045627,0.0,0.0,0.0,111766.69900348652
2025-08-26,126375.21702628091,-82269.5587041674,300812.86446209776,126366.52838271079,126383.82495251235,-12123.642548047897,-12123.642548047897,-12123.642548047897,-12123.642548047897,-12123.642548047897,-12123.642548047897,0.0,0.0,0.0,114251.57447823301
2025-08-27,126370.1057790297,-78630.84886431908,313694.6201728272,126361.34649411314,126378.76491618104,-10248.214845292589,-10248.214845292589,-10248.214845292589,-10248.214845292589,-10248.214845292589,-10248.214845292589,0.0,0.0,0.0,116121.89093373712
2025-08-28,126364.99453177849,-74445.10118370717,304138.18490708363,126356.16460551549,126373.73136775578,-9053.579867010898,-9053.579867010898,-9053.579867010898,-9053.579867010898,-9053.579867010898,-9053.579867010898,0.0,0.0,0.0,117311.4146647676
2025-08-29,126359.88328452726,-62537.33247783948,311516.0200485241,126350.98271691779,126368.70552030692,-8581.39004183944,-8581.39004183944,-8581.39004183944,-8581.39004183944,-8581.39004183944,-8581.39004183944,0.0,0.0,0.0,117778.49324268781
2025-08-30,126354.77203727605,-76918.48574382218,297445.28272296634,126345.8039567058,126363.6768196352,-8846.953793983059,-8846.953793983059,-8846.953793983059,-8846.953793983059,-8846.953793983059,-8846.953793983059,0.0,0.0,0.0,117507.81824329299
2025-08-31,126349.66079002483,-82747.0601736435,304212.55415496905,126340.6725519092,126358.64811896348,-9838.346954956627,-9838.346954956627,-9838.346954956627,-9838.346954956627,-9838.346954956627,-9838.346954956627,0.0,0.0,0.0,116511.31383506821
2025-09-01,126344.5495427736,-80883.12837170203,301897.99247507995,126335.53962610858,126353.61941829174,-11516.437788593965,-11516.437788593965,-11516.437788593965,-11516.437788593965,-11516.437788593965,-11516.437788593965,0.0,0.0,0.0,114828.11175417964
2025-09-02,126339.4382955224,-79182.50966280806,308280.14466655353,126330.36141993104,126348.59071762001,-13815.83593548698,-13815.83593548698,-13815.83593548698,-13815.83593548698,-13815.83593548698,-13815.83593548698,0.0,0.0,0.0,112523.60236003542
2025-09-03,126334.32704827118,-73469.59387390994,305992.50979192,126325.1832137535,126343.56220013743,-16646.745823625977,-16646.745823625977,-16646.745823625977,-16646.745823625977,-16646.745823625977,-16646.745823625977,0.0,0.0,0.0,109687.5812246452
2025-09-04,126329.21580101996,-79205.65062355151,312288.5369847844,126320.00500757598,126338.55515413117,-19897.675670205397,-19897.675670205397,-19897.675670205397,-19897.675670205397,-19897.675670205397,-19897.675670205397,0.0,0.0,0.0,106431.54013081457
2025-09-05,126324.10455376875,-98377.87022710884,301461.6115846071,126314.82680139843,126333.51032809626,-23438.92503948181,-23438.92503948181,-23438.92503948181,-23438.92503948181,-23438.92503948181,-23438.92503948181,0.0,0.0,0.0,102885.17951428694
2025-09-06,126318.99330651753,-102114.81682352847,280022.96118743933,126309.6518988846,126328.48649407238,-27126.747917268887,-27126.747917268887,-27126.747917268887,-27126.747917268887,-27126.747917268887,-27126.747917268887,0.0,0.0,0.0,99192.24538924864
2025-09-07,126313.88205926631,-104048.46387558755,298689.5667317383,126304.48700150877,126323.4561070769,-30808.065241415698,-30808.065241415698,-30808.065241415698,-30808.065241415698,-30808.065241415698,-30808.065241415698,0.0,0.0,0.0,95505.81681785062
2025-09-08,126308.77081201511,-101604.49643837378,289736.87951220025,126299.2967842741,126318.41572548037,-34325.581539761704,-34325.581539761704,-34325.581539761704,-34325.581539761704,-34325.581539761704,-34325.581539761704,0.0,0.0,0.0,91983.1892722534
2025-09-09,126303.65956476388,-98905.4526834528,271266.7181393932,126294.10707232634,126313.33723362752,-37523.14540433886,-37523.14540433886,-37523.14540433886,-37523.14540433886,-37523.14540433886,-37523.14540433886,0.0,0.0,0.0,88780.51416042502
2025-09-10,126298.54831751266,-109791.30478725316,275341.8821131014,126288.92562692227,126308.25859866636,-40251.1834808358,-40251.1834808358,-40251.1834808358,-40251.1834808358,-40251.1834808358,-40251.1834808358,0.0,0.0,0.0,86047.36483667686
2025-09-11,126293.43707026145,-112013.56554917569,286478.8785733467,126283.7441815182,126303.20639307702,-42372.0328330044,-42372.0328330044,-42372.0328330044,-42372.0328330044,-42372.0328330044,-42372.0328330044,0.0,0.0,0.0,83921.40423725705
2025-09-12,126288.32582301022,-103875.50537533777,285285.28672737704,126278.56273611411,126298.14477997168,-43764.99715677685,-43764.99715677685,-43764.99715677685,-43764.99715677685,-43764.99715677685,-43764.99715677685,0.0,0.0,0.0,82523.32866623337
2025-09-13,126283.214575759,-98023.46573988041,272320.26144269854,126273.38129071005,126293.07434232744,-44330.958401637785,-44330.958401637785,-44330.958401637785,-44330.958401637785,-44330.958401637785,-44330.958401637785,0.0,0.0,0.0,81952.25617412123
2025-09-14,126278.1033285078,-105441.34026028289,268553.100942777,126268.199845306,126288.0039046832,-43996.38677672867,-43996.38677672867,-43996.38677672867,-43996.38677672867,-43996.38677672867,-43996.38677672867,0.0,0.0,0.0,82281.71655177913
2025-09-15,126272.99208125657,-98705.00363007608,276322.45442681113,126263.02209797555,126282.93346703894,-42716.60858033196,-42716.60858033196,-42716.60858033196,-42716.60858033196,-42716.60858033196,-42716.60858033196,0.0,0.0,0.0,83556.38350092461
2025-09-16,126267.88083400535,-105087.64108231192,277578.53277738945,126257.8445596781,126277.86302939469,-40478.21233784372,-40478.21233784372,-40478.21233784372,-40478.21233784372,-40478.21233784372,-40478.21233784372,0.0,0.0,0.0,85789.66849616164
2025-09-17,126262.76958675415,-94077.36105619937,285176.0835076581,126252.68843974383,126272.79259175046,-37300.498770600614,-37300.498770600614,-37300.498770600614,-37300.498770600614,-37300.498770600614,-37300.498770600614,0.0,0.0,0.0,88962.27081615353
2025-09-18,126257.65833950293,-106920.66179543192,285954.5289722966,126247.48514842924,126267.75145702156,-33235.90841822431,-33235.90841822431,-33235.90841822431,-33235.90841822431,-33235.90841822431,-33235.90841822431,0.0,0.0,0.0,93021.74992127862
2025-09-19,126252.5470922517,-99205.08147482807,279755.6251799935,126242.33229771562,126262.76105242218,-28369.39147072118,-28369.39147072118,-28369.39147072118,-28369.39147072118,-28369.39147072118,-28369.39147072118,0.0,0.0,0.0,97883.15562153052
2025-09-20,126247.4358450005,-87748.31175039952,290114.0247151425,126237.1910414887,126257.75758377337,-22816.716620336734,-22816.716620336734,-22816.716620336734,-22816.716620336734,-22816.716620336734,-22816.716620336734,0.0,0.0,0.0,103430.71922466376
2025-09-21,126242.32459774928,-88426.47708881953,293567.7568032639,126232.04978526178,126252.71427074457,-16721.748550000662,-16721.748550000662,-16721.748550000662,-16721.748550000662,-16721.748550000662,-16721.748550000662,0.0,0.0,0.0,109520.57604774862
2025-09-22,126237.21335049804,-67583.5239394212,305384.0468263169,126226.90827229893,126247.66518170999,-10252.756040838032,-10252.756040838032,-10252.756040838032,-10252.756040838032,-10252.756040838032,-10252.756040838032,0.0,0.0,0.0,115984.45730966
2025-09-23,126232.10210324684,-71609.64936509196,320468.687605248,126221.69818263369,126242.61363001837,-3597.843617535004,-3597.843617535004,-3597.843617535004,-3597.843617535004,-3597.843617535004,-3597.843617535004,0.0,0.0,0.0,122634.25848571183
2025-09-24,126226.99085599562,-71160.12259864518,315334.7707501032,126216.48809296846,126237.56207832678,3040.3717993210958,3040.3717993210958,3040.3717993210958,3040.3717993210958,3040.3717993210958,3040.3717993210958,0.0,0.0,0.0,129267.36265531671
2025-09-25,126221.8796087444,-51735.06725465631,325940.34508838045,126211.2780033032,126232.51052663519,9450.692491697093,9450.692491697093,9450.692491697093,9450.692491697093,9450.692491697093,9450.692491697093,0.0,0.0,0.0,135672.5721004415
2025-09-26,126216.76836149319,-54168.32594933533,338427.6774629238,126206.06791363793,126227.45897494357,15419.711859452005,15419.711859452005,15419.711859452005,15419.711859452005,15419.711859452005,15419.711859452005,0.0,0.0,0.0,141636.4802209452
2025-09-27,126211.65711424197,-41649.00361820321,341807.2220204023,126200.86051807055,126222.40742325196,20738.442293254353,20738.442293254353,20738.442293254353,20738.442293254353,20738.442293254353,20738.442293254353,0.0,0.0,0.0,146950.09940749634
2025-09-28,126206.54586699075,-46272.13563906486,336034.9301502883,126195.72768188937,126217.35053918522,25209.003539057052,25209.003539057052,25209.003539057052,25209.003539057052,25209.003539057052,25209.003539057052,0.0,0.0,0.0,151415.5494060478
2025-09-29,126201.43461973954,-35475.26797431101,339557.2475822662,126190.5998677071,126212.30886437208,28651.170696149784,28651.170696149784,28651.170696149784,28651.170696149784,28651.170696149784,28651.170696149784,0.0,0.0,0.0,154852.60531588932
2025-09-30,126196.32337248832,-39522.20573764534,341960.1643916524,126185.43757912908,126207.26818383533,30908.581541155,30908.581541155,30908.581541155,30908.581541155,30908.581541155,30908.581541155,0.0,0.0,0.0,157104.90491364332
2025-10-01,126191.2121252371,-36824.345974975266,344545.7533837379,126180.23315325961,126202.23169210409,31854.40941827537,31854.40941827537,31854.40941827537,31854.40941827537,31854.40941827537,31854.40941827537,0.0,0.0,0.0,158045.62154351248
2025-10-02,126186.10087798588,-30671.697863607387,352396.23554044473,126175.03246203289,126197.18659093509,31396.32035569192,31396.32035569192,31396.32035569192,31396.32035569192,31396.32035569192,31396.32035569192,0.0,0.0,0.0,157582.4212336778
2025-10-03,126180.98963073466,-27702.284987987856,351241.7190997764,126169.8461687154,126192.13984057416,29480.551058061224,29480.551058061224,29480.551058061224,29480.551058061224,29480.551058061224,29480.551058061224,0.0,0.0,0.0,155661.54068879588
2025-10-04,126175.87838348345,-34260.68580511426,359404.0048622444,126164.65923227461,126187.0468785824,26094.967515539982,26094.967515539982,26094.967515539982,26094.967515539982,26094.967515539982,26094.967515539982,0.0,0.0,0.0,152270.84589902344
2025-10-05,126170.76713623224,-47175.676808106495,347635.3897403895,126159.52911124028,126181.95107034105,21270.991535492543,21270.991535492543,21270.991535492543,21270.991535492543,21270.991535492543,21270.991535492543,0.0,0.0,0.0,147441.7586717248
2025-10-06,126165.65588898101,-43447.24339791261,332744.6102677379,126154.28109106488,126176.879746882,15084.31377903929,15084.31377903929,15084.31377903929,15084.31377903929,15084.31377903929,15084.31377903929,0.0,0.0,0.0,141249.9696680203
2025-10-07,126160.5446417298,-69753.74472116638,324147.3471630725,126149.05421133878,126171.83880258669,7654.34598948711,7654.34598948711,7654.34598948711,7654.34598948711,7654.34598948711,7654.34598948711,0.0,0.0,0.0,133814.8906312169
2025-10-08,126155.43339447859,-73040.61380300047,312109.3802235344,126143.87133547722,126166.7978582914,-857.5989393005932,-857.5989393005932,-857.5989393005932,-857.5989393005932,-857.5989393005932,-857.5989393005932,0.0,0.0,0.0,125297.834455178
2025-10-09,126150.32214722737,-87391.946250006,314404.1344407941,126138.69358755811,126161.7569139961,-10251.373627588806,-10251.373627588806,-10251.373627588806,-10251.373627588806,-10251.373627588806,-10251.373627588806,0.0,0.0,0.0,115898.94851963856
2025-10-10,126145.21089997614,-88195.44397112598,296470.4337751136,126133.51434672158,126156.71276541337,-20292.247651920297,-20292.247651920297,-20292.247651920297,-20292.247651920297,-20292.247651920297,-20292.247651920297,0.0,0.0,0.0,105852.96324805584
2025-10-11,126140.09965272494,-105927.54614411683,289502.6544761925,126128.39857549101,126151.66576851581,-30716.24660565626,-30716.24660565626,-30716.24660565626,-30716.24660565626,-30716.24660565626,-30716.24660565626,0.0,0.0,0.0,95423.85304706868
